 cpuinfo AMD Ryzen 5 5600H with Radeon Graphics
# txt.txt;32[B]
# eggspectation-237309.PDF;677519[B]
AES; 26.846384286880493
# rewe-20210912_001.pdf;69159[B]
AES; 2.5705411434173584
# oldspaghettifactory_20180908_006.pdf;90160[B]
AES; 3.310495138168335
# peekcloppenburg-20210824_001.pdf;376085[B]
AES; 14.18415093421936
# osteria-20210915.pdf;116747[B]
AES; 4.334418058395386
# 20210906_012.pdf;32929[B]
AES; 1.2771625518798828
# 20210825_Hotel.pdf;107303[B]
AES; 3.9836926460266113
# rewe-20210723_001.pdf;232052[B]
AES; 8.660197973251343
# bart_64514-18051616.pdf;126247[B]
AES; 4.675060272216797
# 20210906_010.pdf;141207[B]
AES; 5.239948987960815
# rewe-20210912_002.pdf;71100[B]
AES; 2.6416125297546387
# ATYWHD.pdf;472333[B]
AES; 18.374428033828735
# metro-004000228276.PDF;721427[B]
AES; 29.075155019760132
# star-20210908_001.pdf;456678[B]
AES; 17.70700454711914
# mystic-106247969.pdf;355016[B]
AES; 13.613510847091675
# luise-20210912.pdf;140596[B]
AES; 5.237229108810425
# benflorentines-593603.PDF;610404[B]
AES; 24.286009550094604
# bart_64514-18051616-2.pdf;18244[B]
AES; 0.7861032485961914
# horizonparking_20190820.pdf;31952[B]
AES; 1.2369475364685059
# redrobin_20180908_013.pdf;106252[B]
AES; 3.94502329826355
# 20210906_007.pdf;161614[B]
AES; 6.0103302001953125
# rosestreet_20190829.pdf;26590[B]
AES; 1.0485754013061523
# phoviet-20210819_001.pdf;50473[B]
AES; 1.9001893997192383
# bart-16040508.pdf;132558[B]
AES; 4.9534337520599365
# caltrain_20190510.pdf;155612[B]
AES; 5.801750898361206
# burgerking-20210321.pdf;805565[B]
AES; 33.12892746925354
# 20210906_006.pdf;19487[B]
AES; 0.805117130279541
# 96W2GF.pdf;472317[B]
AES; 18.421666622161865
# 20210906_017.pdf;39750[B]
AES; 1.517662525177002
# hit-20210908.pdf;244659[B]
AES; 9.170648574829102
